seed,n,m,w,u,regular,brd_found_pne,brd_alpha,brd_time,zr_status,zr_gurobi_status,zr_mip_gap,zr_obj_bound,zr_runtime,zr_time,zr_eis_added_total,zr_eis_added_symmetric,zr_eis_added_core,zr_first_pne_time,best_pne_cost,so_status,so_cost,so_time,pos
0,4,6,9,6,TRUE,TRUE,1,0.009994268,OPTIMAL,2,0,54,0.021010876,0.031005144,0,0,0,0.019005299,54,OPTIMAL,54,0.037992954,1
0,4,6,9,7,TRUE,TRUE,1,0.069521427,OPTIMAL,2,0,54,0.40495348,0.474474907,0,0,0,0.084527731,54,OPTIMAL,54,0.364145279,1
0,4,6,10,7,TRUE,TRUE,1,0.057520628,OPTIMAL,2,0,60,0.086321115,0.143841743,0,0,0,0.071523666,60,OPTIMAL,60,0.064511776,1
0,4,6,11,8,TRUE,TRUE,1,0.046227694,OPTIMAL,2,0,66,0.384338856,0.430566549,0,0,0,0.059162617,66,OPTIMAL,66,0.282628536,1
0,4,6,12,8,TRUE,TRUE,1,0.008996725,OPTIMAL,2,0,72,0.025000572,0.033997297,0,0,0,0.017996311,72,OPTIMAL,72,0.03851223,1
0,4,6,12,9,TRUE,TRUE,1,0.0430758,OPTIMAL,2,0,72,0.533776999,0.576852798,0,0,0,0.057076693,72,OPTIMAL,71.9999925,0.221290827,1.000000104
0,4,6,13,9,TRUE,TRUE,1,0.058004379,OPTIMAL,2,0,78,0.090507269,0.148511648,0,0,0,0.072004795,78,OPTIMAL,78,0.070508957,1
0,4,6,13,10,TRUE,TRUE,1,0.037445307,OPTIMAL,2,0,78,0.507539749,0.544985056,0,0,0,0.053453684,78,OPTIMAL,78,0.117397547,1
0,4,6,14,10,TRUE,TRUE,1,0.072515011,OPTIMAL,2,0,84,0.348647833,0.421162844,0,0,0,0.085520506,84,OPTIMAL,84,0.07200098,1
0,4,6,14,11,TRUE,TRUE,1,0.05150795,OPTIMAL,2,0,84,0.312080145,0.363588095,0,0,0,0.070025206,84,OPTIMAL,84,0.33071661,1
0,4,6,15,10,TRUE,TRUE,1,0.009995222,OPTIMAL,2,0,90,0.028997898,0.03899312,0,0,0,0.018992662,90,OPTIMAL,90,0.027508736,1
0,4,6,15,11,TRUE,TRUE,1,0.076008081,OPTIMAL,2,0,90,0.267271519,0.3432796,0,0,0,0.090009928,90,OPTIMAL,90,0.09808445,1
0,4,7,5,3,TRUE,TRUE,1,0.02099824,OPTIMAL,2,0,35,0.019996881,0.040995121,0,0,0,0.028996229,35,OPTIMAL,35,0.031518221,1
0,4,7,7,4,TRUE,TRUE,1,0.017519474,OPTIMAL,2,0,49,0.02552104,0.043040514,0,0,0,0.031040192,49,OPTIMAL,49,0.021000147,1
0,4,7,8,5,TRUE,TRUE,1,0.114537716,OPTIMAL,2,0,56,0.065001249,0.179538965,0,0,0,0.129538774,56,OPTIMAL,56,0.047519684,1
0,4,7,10,6,TRUE,TRUE,1,0.063537121,OPTIMAL,2,0,70,0.128109217,0.191646338,0,0,0,0.086629152,70,OPTIMAL,70,0.043658257,1
0,4,7,11,7,TRUE,TRUE,1,0.081789494,OPTIMAL,2,0,77,0.41230917,0.494098663,0,0,0,0.096789837,77,OPTIMAL,77,0.09745717,1
0,4,7,12,7,TRUE,TRUE,1,0.051440239,OPTIMAL,2,0,84,0.037006617,0.088446856,0,0,0,0.060439348,84,OPTIMAL,84,0.073343992,1
0,4,7,13,8,TRUE,TRUE,1,0.075276375,OPTIMAL,2,0,91,0.499665976,0.57494235,0,0,0,0.095275879,91,OPTIMAL,91,0.103700399,1
0,4,7,14,8,TRUE,TRUE,1,0.016991138,OPTIMAL,2,0,98,0.025999308,0.042990446,0,0,0,0.025990009,98,OPTIMAL,98,0.052574635,1
0,4,7,14,9,TRUE,TRUE,1,0.064062834,OPTIMAL,2,0,98,0.51677227,0.580835104,0,0,0,0.08706522,98,OPTIMAL,98,0.127483368,1
0,4,7,15,9,TRUE,TRUE,1,0.033998966,OPTIMAL,2,0,105,0.264135361,0.298134327,0,0,0,0.04799962,105,OPTIMAL,105,0.141652584,1
0,5,3,4,7,TRUE,TRUE,1,0.020071745,OPTIMAL,2,0,12,0.037508965,0.057580709,0,0,0,0.029580116,12,OPTIMAL,12,0.056003809,1
0,5,3,4,8,TRUE,TRUE,1,0.031995773,OPTIMAL,2,0,12,0.026309729,0.058305502,0,0,0,0.042502165,12,OPTIMAL,12,0.07350564,1
0,5,3,4,9,TRUE,TRUE,1,0.055525303,OPTIMAL,2,0,12,0.062427282,0.117952585,0,0,0,0.080531359,12,OPTIMAL,12,0.142334223,1
0,5,3,5,9,TRUE,TRUE,1,0.058750868,OPTIMAL,2,0,15,0.04010725,0.098858118,0,0,0,0.068342924,15,OPTIMAL,15,0.052003145,1
0,5,3,5,10,TRUE,TRUE,1,0.029999971,OPTIMAL,2,0,15,0.033012629,0.0630126,0,0,0,0.040002108,15,OPTIMAL,15,0.123504162,1
0,5,3,5,11,TRUE,TRUE,1,0.042039394,OPTIMAL,2,0,15,0.036998749,0.079038143,0,0,0,0.053038359,15,OPTIMAL,15,0.046512842,1
0,5,3,5,12,TRUE,TRUE,1,0.052999496,OPTIMAL,2,0,15,0.043509007,0.096508503,0,0,0,0.064508915,15,OPTIMAL,15,0.151057243,1
0,5,3,6,10,TRUE,TRUE,1,0.009002209,OPTIMAL,2,0,18,0.045005083,0.054007292,0,0,0,0.018002748,18,OPTIMAL,18,0.020999193,1
0,5,3,6,11,TRUE,TRUE,1,0.018998861,OPTIMAL,2,0,18,0.022530556,0.041529417,0,0,0,0.030520916,18,OPTIMAL,18,0.046000719,1
0,5,3,6,12,TRUE,TRUE,1,0.033510923,OPTIMAL,2,0,18,0.025993109,0.059504032,0,0,0,0.043504,18,OPTIMAL,18,0.070216894,1
0,5,3,6,13,TRUE,TRUE,1,0.043177128,OPTIMAL,2,0,18,0.027999878,0.071177006,0,0,0,0.054177761,18,OPTIMAL,18,0.076868773,1
0,5,3,7,12,TRUE,TRUE,1,0.082619429,OPTIMAL,2,0,21,0.031514168,0.114133596,0,0,0,0.094623804,21,OPTIMAL,21,0.053996325,1
0,5,3,7,13,TRUE,TRUE,1,0.0351336,OPTIMAL,2,0,21,0.028009415,0.063143015,0,0,0,0.052133799,21,OPTIMAL,21,0.094353199,1
0,5,3,7,14,TRUE,TRUE,1,0.051709175,OPTIMAL,2,0,21,0.040527344,0.092236519,0,0,0,0.074235439,21,OPTIMAL,21,0.071805,1
0,5,3,7,15,TRUE,TRUE,1,0.042984009,OPTIMAL,2,0,21,0.031968594,0.074952602,0,0,0,0.053962469,21,OPTIMAL,21,0.191482782,1
0,5,3,8,14,TRUE,TRUE,1,0.039749384,OPTIMAL,2,0,24,0.031995773,0.071745157,0,0,0,0.057745695,24,OPTIMAL,24,0.048066139,1
0,5,3,8,15,TRUE,TRUE,1,0.03589654,OPTIMAL,2,0,24,0.031998873,0.067895412,0,0,0,0.053897142,24,OPTIMAL,24,0.069805861,1
0,5,3,8,16,TRUE,TRUE,1,0.020999432,OPTIMAL,2,0,24,0.032997847,0.053997278,0,0,0,0.030997753,24,OPTIMAL,24,0.083518744,1
0,5,3,8,17,TRUE,TRUE,1,0.047601461,OPTIMAL,2,0,24,0.042125463,0.089726925,0,0,0,0.06060195,24,OPTIMAL,24,0.352665901,1
0,5,3,9,15,TRUE,TRUE,1,0.016671419,OPTIMAL,2,0,27,0.025974512,0.042645931,0,0,0,0.030576229,27,OPTIMAL,27,0.033012629,1
0,5,3,9,16,TRUE,TRUE,1,0.052842617,OPTIMAL,2,0,27,0.049527884,0.102370501,0,0,0,0.075851917,27,OPTIMAL,27,0.081661463,1
0,5,3,9,17,TRUE,TRUE,1,0.038421154,OPTIMAL,2,0,27,0.035098791,0.073519945,0,0,0,0.053420782,27,OPTIMAL,27,0.14050746,1
0,5,3,9,18,TRUE,TRUE,1,0.029994011,OPTIMAL,2,0,27,0.043997049,0.07399106,0,0,0,0.040991306,27,OPTIMAL,27,0.202004671,1
0,5,3,10,17,TRUE,TRUE,1,0.026132345,OPTIMAL,2,0,30,0.030999422,0.057131767,0,0,0,0.03713274,30,OPTIMAL,30,0.059999943,1
0,5,3,10,18,TRUE,TRUE,1,0.032521963,OPTIMAL,2,0,30,0.035233021,0.067754984,0,0,0,0.046527386,30,OPTIMAL,30,0.151175499,1
0,5,3,10,19,TRUE,TRUE,1,0.027509212,OPTIMAL,2,0,30,0.046002626,0.073511839,0,0,0,0.043508768,30,OPTIMAL,30,0.097249508,1
0,5,3,10,20,TRUE,TRUE,1,0.034417868,OPTIMAL,2,0,30,0.056999922,0.091417789,0,0,0,0.049418926,30,OPTIMAL,30,0.141543627,1
0,5,3,11,19,TRUE,TRUE,1,0.078522205,OPTIMAL,2,0,33,0.038605213,0.117127419,0,0,0,0.089127302,33,OPTIMAL,33,0.108097792,1
0,5,3,11,20,TRUE,TRUE,1,0.055733919,OPTIMAL,2,0,33,0.055422306,0.111156225,0,0,0,0.07673502,33,OPTIMAL,33,0.145388603,1
0,5,3,11,21,TRUE,TRUE,1,0.052718163,OPTIMAL,2,0,33,0.076574802,0.129292965,0,0,0,0.067713499,33,OPTIMAL,33,0.248719692,1
0,5,3,11,22,TRUE,TRUE,1,0.035771608,OPTIMAL,2,0,33,0.058528185,0.094299793,0,0,0,0.048769712,33,OPTIMAL,33,0.143619537,1
0,5,3,12,20,TRUE,TRUE,1,0.009995937,OPTIMAL,2,0,36,0.031918526,0.041914463,0,0,0,0.020006895,36,OPTIMAL,36,0.027509689,1
0,5,3,12,21,TRUE,TRUE,1,0.039517879,OPTIMAL,2,0,36,0.045996666,0.085514545,0,0,0,0.051517487,36,OPTIMAL,36,0.127745628,1
0,5,3,12,22,TRUE,TRUE,1,0.023000717,OPTIMAL,2,0,36,0.063996077,0.086996794,0,0,0,0.04099822,36,OPTIMAL,36,0.142496586,1
0,5,3,12,23,TRUE,TRUE,1,0.069521189,OPTIMAL,2,0,36,0.064518452,0.13403964,0,0,0,0.093042612,36,OPTIMAL,36,0.194022894,1
0,5,3,13,22,TRUE,TRUE,1,0.063385725,OPTIMAL,2,0,39,0.044509411,0.107895136,0,0,0,0.073895454,39,OPTIMAL,39,0.101247072,1
0,5,3,13,23,TRUE,TRUE,1,0.048527718,OPTIMAL,2,0,39,0.0647645,0.113292217,0,0,0,0.065523386,39,OPTIMAL,39,0.142684698,1
0,5,3,13,24,TRUE,TRUE,1,0.033523321,OPTIMAL,2,0,39,0.060511351,0.094034672,0,0,0,0.05452919,39,OPTIMAL,39,0.290551424,1
0,5,3,13,25,TRUE,TRUE,1,0.040513039,OPTIMAL,2,0,39,0.074687481,0.11520052,0,0,0,0.061577082,39,OPTIMAL,39,0.163002968,1
0,5,3,14,24,TRUE,TRUE,1,0.09971714,OPTIMAL,2,0,42,0.04562068,0.14533782,0,0,0,0.110691786,42,OPTIMAL,42,0.114514112,1
0,5,3,14,25,TRUE,TRUE,1,0.05215168,OPTIMAL,2,0,42,0.052522898,0.104674578,0,0,0,0.067147732,42,OPTIMAL,42,0.19051075,1
0,5,3,14,26,TRUE,TRUE,1,0.070780277,OPTIMAL,2,0,42,0.063866854,0.134647131,0,0,0,0.089187145,42,OPTIMAL,42,0.216093063,1
0,5,3,14,27,TRUE,TRUE,1,0.0768466,OPTIMAL,2,0,42,0.09852457,0.17537117,0,0,0,0.098845959,42,OPTIMAL,42,0.183043242,1
0,5,3,15,25,TRUE,TRUE,1,0.019998074,OPTIMAL,2,0,45,0.042762995,0.062761068,0,0,0,0.029999971,45,OPTIMAL,45,0.040000677,1
0,5,3,15,26,TRUE,TRUE,1,0.026387453,OPTIMAL,2,0,45,0.061519146,0.087906599,0,0,0,0.042387247,45,OPTIMAL,45,0.252610683,1
0,5,3,15,27,TRUE,TRUE,1,0.072951794,OPTIMAL,2,0,45,0.085039854,0.157991648,0,0,0,0.099995375,45,OPTIMAL,45,0.228076935,1
0,5,3,15,28,TRUE,TRUE,1,0.05500865,OPTIMAL,2,0,45,0.065825939,0.120834589,0,0,0,0.071295738,45,OPTIMAL,45,0.223313808,1
0,5,4,4,5,TRUE,TRUE,1,0.009003878,OPTIMAL,2,0,16,0.026000261,0.035004139,0,0,0,0.019004345,16,OPTIMAL,16,0.041996717,1
0,5,4,4,6,TRUE,TRUE,1,0.061527729,OPTIMAL,2,0,16,0.031997204,0.093524933,0,0,0,0.072526455,16,OPTIMAL,16,0.053515196,1
0,5,4,5,7,TRUE,TRUE,1,0.022000313,OPTIMAL,2,0,20,0.038509846,0.060510159,0,0,0,0.034508705,20,OPTIMAL,20,0.061276913,1
0,5,4,5,8,TRUE,FALSE,1.081081081,0.971618414,INFEASIBLE,3,,inf,0.301482201,1.273100615,70,54,16,,,OPTIMAL,20,0.064531565,
0,5,4,6,8,TRUE,TRUE,1,0.088822126,OPTIMAL,2,0,24,0.038488626,0.127310753,0,0,0,0.103308916,24,OPTIMAL,24,0.081005812,1
0,5,4,6,9,TRUE,TRUE,1,0.050513983,OPTIMAL,2,0,24,0.040518999,0.091032982,0,0,0,0.061523676,24,OPTIMAL,24,0.099635839,1
0,5,4,7,9,TRUE,TRUE,1,0.063770771,OPTIMAL,2,0,28,0.075294256,0.139065027,0,0,0,0.082774878,28,OPTIMAL,28,0.067820311,1
0,5,4,7,10,TRUE,TRUE,1,0.069011688,OPTIMAL,2,0,28,0.075541496,0.144553185,0,0,0,0.082011938,28,OPTIMAL,28,0.12893796,1
0,5,4,7,11,TRUE,FALSE,1.054794521,0.901904583,INFEASIBLE,3,,inf,1.112550497,2.01445508,112,92,20,,,OPTIMAL,28,0.277164459,
0,5,4,8,10,TRUE,TRUE,1,0.009999514,OPTIMAL,2,0,32,0.053509951,0.063509464,0,0,0,0.019503117,32,OPTIMAL,32,0.026512384,1
0,5,4,8,11,TRUE,TRUE,1,0.036998749,OPTIMAL,2,0,32,0.066802025,0.103800774,0,0,0,0.053467989,32,OPTIMAL,32,0.074409723,1
0,5,4,8,12,TRUE,TRUE,1,0.039510012,OPTIMAL,2,0,32,0.027753592,0.067263603,0,0,0,0.049516201,32,OPTIMAL,32,0.084022284,1
0,5,4,8,13,TRUE,FALSE,1.106382979,0.965270042,INFEASIBLE,3,,inf,1.87365222,2.838922262,61,48,13,,,OPTIMAL,32,0.320459127,
0,5,4,9,12,TRUE,TRUE,1,0.0329988,OPTIMAL,2,0,36,0.068571568,0.101570368,0,0,0,0.046504736,36,OPTIMAL,36,0.137016535,1
0,5,4,9,13,TRUE,TRUE,1,0.062004805,OPTIMAL,2,0,36,0.341871023,0.403875828,0,0,0,0.384874582,36,OPTIMAL,36,0.330788612,1
0,5,4,9,14,TRUE,FALSE,1.041322314,0.978316069,INFEASIBLE,3,,inf,8.500030041,9.478346109,140,110,30,,,OPTIMAL,36,0.130402565,
0,5,4,10,13,TRUE,TRUE,1,0.065535784,OPTIMAL,2,0,40,0.068521023,0.134056807,0,0,0,0.07753253,40,OPTIMAL,40,0.112064123,1
0,5,4,10,14,TRUE,TRUE,1,0.04353404,OPTIMAL,2,0,40,0.038011074,0.081545115,0,0,0,0.060533762,40,OPTIMAL,40,0.348390102,1
0,5,4,10,15,TRUE,TRUE,1,0.042375088,OPTIMAL,2,0,40,0.052849054,0.095224142,0,0,0,0.065229654,40,OPTIMAL,40,0.571695805,1
0,5,4,10,16,TRUE,FALSE,1.066666667,1.031949997,INFEASIBLE,3,,inf,9.274973631,10.30692363,123,100,23,,,OPTIMAL,40,0.862430096,
0,5,4,11,14,TRUE,TRUE,1,0.098812342,OPTIMAL,2,0,44,0.121680975,0.220493317,0,0,0,0.115812778,44,OPTIMAL,44,0.118547678,1
0,5,4,11,15,TRUE,TRUE,1,0.129304409,OPTIMAL,2,0,44,0.059000492,0.188304901,0,0,0,0.153297663,44,OPTIMAL,44,0.458588362,1
0,5,4,11,16,TRUE,TRUE,1,0.056528091,OPTIMAL,2,0,44,0.050513744,0.107041836,0,0,0,0.08011961,44,OPTIMAL,44,0.259531021,1
0,5,4,11,17,TRUE,FALSE,1.033149171,1.003391027,INFEASIBLE,3,,inf,12.39406538,13.39745641,115,92,23,,,OPTIMAL,44,1.422052145,
0,5,4,12,15,TRUE,TRUE,1,0.019525766,OPTIMAL,2,0,48,0.07353282,0.093058586,0,0,0,0.035525084,48,OPTIMAL,48,0.043707609,1
0,5,4,12,16,TRUE,TRUE,1,0.054008484,OPTIMAL,2,0,48,0.052011251,0.106019735,0,0,0,0.068010569,48,OPTIMAL,48,0.120535374,1
0,5,4,12,17,TRUE,TRUE,1,0.04451704,OPTIMAL,2,0,48,0.059541702,0.104058743,0,0,0,0.065526485,48,OPTIMAL,48,0.62515378,1
0,5,4,12,18,TRUE,TRUE,1,0.063999414,OPTIMAL,2,0,48,0.045341015,0.109340429,0,0,0,0.077999115,48,OPTIMAL,48,0.822855949,1
0,5,4,13,17,TRUE,TRUE,1,0.09452939,OPTIMAL,2,0,52,0.04399991,0.138529301,0,0,0,0.10953021,52,OPTIMAL,52,0.190186501,1
0,5,4,13,18,TRUE,TRUE,1,0.073004484,OPTIMAL,2,0,52,0.05801034,0.131014824,0,0,0,0.090004206,52,OPTIMAL,52,0.139531612,1
0,5,4,13,19,TRUE,TRUE,1,0.046530962,OPTIMAL,2,0,52,0.106048584,0.152579546,0,0,0,0.077050209,52,OPTIMAL,52,0.311223507,1
0,5,4,13,20,TRUE,FALSE,1.027667984,1.066027403,INFEASIBLE,3,,inf,101.5859659,102.6519933,160,128,32,,,OPTIMAL,52,0.285873413,
0,5,4,14,18,TRUE,TRUE,1,0.087548256,OPTIMAL,2,0,56,0.061181068,0.148729324,0,0,0,0.104543209,56,OPTIMAL,56,0.113499165,1
0,5,4,14,19,TRUE,TRUE,1,0.101520061,OPTIMAL,2,0,56,0.06451416,0.166034222,0,0,0,0.121519327,56,OPTIMAL,56,0.215089083,1
0,5,4,14,20,TRUE,TRUE,1,0.080512047,OPTIMAL,2,0,56,0.072511911,0.153023958,0,0,0,0.105509281,56,OPTIMAL,56,0.268382549,1
0,5,4,14,21,TRUE,TRUE,1,0.047078609,OPTIMAL,2,0,56,0.072551966,0.119630575,0,0,0,0.064074039,56,OPTIMAL,56,0.984107494,1
0,5,4,15,19,TRUE,TRUE,1,0.072533607,OPTIMAL,2,0,60,0.055003643,0.127537251,0,0,0,0.083533287,60,OPTIMAL,60,0.119538784,1
0,5,4,15,20,TRUE,TRUE,1,0.050011396,OPTIMAL,2,0,60,0.070176363,0.120187759,0,0,0,0.06766057,60,OPTIMAL,60,0.208043814,1
0,5,4,15,21,TRUE,TRUE,1,0.05700779,OPTIMAL,2,0,60,0.102528811,0.1595366,0,0,0,0.082010508,60,OPTIMAL,60,0.798844576,1
0,5,4,15,22,TRUE,TRUE,1,0.050010204,OPTIMAL,2,0,60,0.108591795,0.158601999,0,0,0,0.093335629,60,OPTIMAL,60,0.974345446,1
0,5,5,4,4,TRUE,TRUE,1,0.019999027,OPTIMAL,2,0,20,0.022517681,0.042516708,0,0,0,0.042516708,20,OPTIMAL,20,0.028998852,1
0,5,5,5,5,TRUE,TRUE,1,0.010000706,OPTIMAL,2,0,25,0.029000521,0.039001226,0,0,0,0.020000458,25,OPTIMAL,25,0.02200079,1
0,5,5,5,6,TRUE,TRUE,1,0.03388834,OPTIMAL,2,0,25,0.03600049,0.06988883,0,0,0,0.044888496,25,OPTIMAL,25,0.239563465,1
0,5,5,6,6,TRUE,TRUE,1,0.011000156,OPTIMAL,2,0,30,0.033003569,0.044003725,0,0,0,0.020999908,30,OPTIMAL,30,0.019836426,1
0,5,5,6,7,TRUE,TRUE,1,0.072966337,OPTIMAL,2,0,30,0.035002232,0.107968569,0,0,0,0.082966089,30,OPTIMAL,30,0.212325573,1
0,5,5,7,7,TRUE,TRUE,1,0.017095566,OPTIMAL,2,0,35,0.033533335,0.050628901,0,0,0,0.027100801,35,OPTIMAL,35,0.045292616,1
0,5,5,7,8,TRUE,TRUE,1,0.050507784,OPTIMAL,2,0,35,0.042999029,0.093506813,0,0,0,0.061506987,35,OPTIMAL,35,0.335596085,1
0,5,5,8,8,TRUE,TRUE,1,0.011000872,OPTIMAL,2,0,40,0.042673588,0.053674459,0,0,0,0.022000313,40,OPTIMAL,40,0.027935743,1
0,5,5,8,9,TRUE,TRUE,1,0.050477743,OPTIMAL,2,0,40,0.068531275,0.119009018,0,0,0,0.060477495,40,OPTIMAL,40,0.310655355,1
0,5,5,9,9,TRUE,TRUE,1,0.011013269,OPTIMAL,2,0,45,0.062000751,0.073014021,0,0,0,0.021012068,45,OPTIMAL,45,0.055996418,1
0,5,5,9,10,TRUE,TRUE,1,0.058845282,OPTIMAL,2,0,45,0.056535244,0.115380526,0,0,0,0.069849968,45,OPTIMAL,45,0.464556694,1
0,5,5,9,11,TRUE,TRUE,1,0.048161507,OPTIMAL,2,0,45,0.071531773,0.119693279,0,0,0,0.060165644,45,OPTIMAL,45,0.41235137,1
0,5,5,10,10,TRUE,TRUE,1,0.011999846,OPTIMAL,2,0,50,0.059000254,0.071000099,0,0,0,0.022001266,50,OPTIMAL,50,0.064000607,1
0,5,5,10,11,TRUE,TRUE,1,0.052513123,OPTIMAL,2,0,50,0.066534281,0.119047403,0,0,0,0.063513994,50,OPTIMAL,50,0.088533163,1
0,5,5,10,12,TRUE,TRUE,1,0.049527168,OPTIMAL,2,0,50,0.083521366,0.133048534,0,0,0,0.061527252,50,OPTIMAL,50,0.586200714,1
0,5,5,11,11,TRUE,TRUE,1,0.016005278,OPTIMAL,2,0,55,0.065150499,0.081155777,0,0,0,0.02801466,55,OPTIMAL,55,0.038001776,1
0,5,5,11,12,TRUE,TRUE,1,0.074516773,OPTIMAL,2,0,55,0.091138124,0.165654898,0,0,0,0.085517406,55,OPTIMAL,55,0.110569239,1
0,5,5,11,13,TRUE,TRUE,1,0.059999704,OPTIMAL,2,0,55,0.085014582,0.145014286,0,0,0,0.071998358,55,OPTIMAL,55,0.417082787,1
0,5,5,12,12,TRUE,TRUE,1,0.012007475,OPTIMAL,2,0,60,0.092971087,0.104978561,0,0,0,0.022004604,60,OPTIMAL,60,0.050521851,1
0,5,5,12,13,TRUE,TRUE,1,0.05548048,OPTIMAL,2,0,60,0.087548971,0.143029451,0,0,0,0.072474003,60,OPTIMAL,60,0.476811886,1
0,5,5,12,14,TRUE,TRUE,1,0.047679186,OPTIMAL,2,0,60,0.089508057,0.137187243,0,0,0,0.05867815,60,OPTIMAL,60,1.167295456,1
0,5,5,13,13,TRUE,TRUE,1,0.014996767,OPTIMAL,2,0,65,0.107129574,0.122126341,0,0,0,0.035570621,65,OPTIMAL,65,0.043996572,1
0,5,5,13,14,TRUE,TRUE,1,0.058628798,OPTIMAL,2,0,65,0.091501236,0.150130033,0,0,0,0.070141554,65,OPTIMAL,65,0.133231878,1
0,5,5,13,15,TRUE,TRUE,1,0.094537735,OPTIMAL,2,0,65,0.111238241,0.205775976,0,0,0,0.107537031,65,OPTIMAL,65,0.809458017,1
0,5,5,13,16,TRUE,TRUE,1,0.090508223,OPTIMAL,2,0,65,0.049638271,0.140146494,0,0,0,0.102509022,65,OPTIMAL,65,0.869008064,1
0,5,5,14,14,TRUE,TRUE,1,0.033002377,OPTIMAL,2,0,70,0.07454443,0.107546806,0,0,0,0.043432951,70,OPTIMAL,70,0.070521355,1
0,5,5,14,15,TRUE,TRUE,1,0.08951354,OPTIMAL,2,0,70,0.103301525,0.192815065,0,0,0,0.101513624,70,OPTIMAL,70,0.593239307,1
0,5,5,14,16,TRUE,TRUE,1,0.0492208,OPTIMAL,2,0,70,0.130530119,0.179750919,0,0,0,0.063220263,70,OPTIMAL,70,0.284542322,1
0,5,5,14,17,TRUE,TRUE,1,0.058003664,OPTIMAL,2,0,70,0.065997601,0.124001265,0,0,0,0.071004391,70,OPTIMAL,70,0.668879032,1
0,5,5,15,15,TRUE,TRUE,1,0.012002707,OPTIMAL,2,0,75,0.07954073,0.091543436,0,0,0,0.022997379,75,OPTIMAL,75,0.052528143,1
0,5,5,15,16,TRUE,TRUE,1,0.103895903,OPTIMAL,2,0,75,0.116064787,0.21996069,0,0,0,0.116147995,75,OPTIMAL,75,0.220218897,1
0,5,5,15,17,TRUE,TRUE,1,0.078754663,OPTIMAL,2,0,75,0.13515234,0.213907003,0,0,0,0.097870588,75,OPTIMAL,75,1.476558685,1
0,5,5,15,18,TRUE,TRUE,1,0.157075405,OPTIMAL,2,0,75,0.063193321,0.220268726,0,0,0,0.170075417,75,OPTIMAL,75,1.663638353,1
0,5,6,6,5,TRUE,TRUE,1,0.017086983,OPTIMAL,2,0,36,0.024041176,0.041128159,0,0,0,0.028087378,36,OPTIMAL,36,0.035079956,1
0,5,6,7,6,TRUE,TRUE,1,0.0629704,OPTIMAL,2,0,42,0.06274581,0.125716209,0,0,0,0.073565722,42,OPTIMAL,42,0.048761368,1
0,5,6,8,7,TRUE,TRUE,1,0.110646486,OPTIMAL,2,0,48,0.051512241,0.162158728,0,0,0,0.123650789,48,OPTIMAL,48,0.083513737,1
0,5,6,9,8,TRUE,TRUE,1,0.185190678,OPTIMAL,2,0,54,0.330543995,0.515734673,0,0,0,0.214197397,54,OPTIMAL,54,0.174400091,1
0,5,6,10,9,TRUE,TRUE,1,0.060747623,OPTIMAL,2,0,60,0.387402773,0.448150396,0,0,0,0.084749937,60,OPTIMAL,60,0.294163227,1
0,5,6,11,10,TRUE,TRUE,1,0.059149265,OPTIMAL,2,0,66,0.609273434,0.668422699,0,0,0,0.078161001,66,OPTIMAL,66,0.348346472,1
0,5,6,12,10,TRUE,TRUE,1,0.02741313,OPTIMAL,2,0,72,0.081706047,0.109119177,0,0,0,0.05141592,72,OPTIMAL,72,0.042755365,1
0,5,6,12,11,TRUE,TRUE,1,0.065999269,OPTIMAL,2,0,72,0.918632507,0.984631777,0,0,0,0.08699894,72,OPTIMAL,72,0.181168318,1
0,5,6,13,11,TRUE,TRUE,1,0.122026443,OPTIMAL,2,0,78,0.10571003,0.227736473,0,0,0,0.146029711,78,OPTIMAL,78,0.090839624,1
0,5,6,13,12,TRUE,TRUE,1,0.085510731,OPTIMAL,2,0,78,1.033510208,1.119020939,0,0,0,0.117509842,78,OPTIMAL,78,0.487354994,1
0,5,6,14,12,TRUE,TRUE,1,0.153351545,OPTIMAL,2,0,84,0.151509762,0.304861307,0,0,0,0.177349806,84,OPTIMAL,84,0.166038275,1
0,5,6,14,13,TRUE,TRUE,1,0.093515635,OPTIMAL,2,0,84,1.071441889,1.164957523,0,0,0,0.121517658,84,OPTIMAL,84,0.228443384,1
0,5,6,15,13,TRUE,TRUE,1,0.067999363,OPTIMAL,2,0,90,0.254350185,0.322349548,0,0,0,0.103411674,90,OPTIMAL,89.9999955,0.45157814,1.00000005
0,5,6,15,14,TRUE,TRUE,1,0.09302187,OPTIMAL,2,0,90,1.275513649,1.368535519,0,0,0,0.121327639,90,OPTIMAL,90,0.44273591,1
0,5,7,4,3,TRUE,TRUE,1,0.043100119,OPTIMAL,2,0,28,0.035003185,0.078103304,0,0,0,0.054096699,28,OPTIMAL,28,0.044212103,1
0,5,7,5,4,TRUE,TRUE,1,0.026300669,OPTIMAL,2,0,35,0.239833117,0.266133785,0,0,0,0.050348759,35,OPTIMAL,35,0.054360628,1
0,5,7,7,5,TRUE,TRUE,1,0.024096251,OPTIMAL,2,0,49,0.047665119,0.07176137,0,0,0,0.051105022,49,OPTIMAL,49,0.038071156,1
0,5,7,8,6,TRUE,TRUE,1,0.090540648,OPTIMAL,2,0,56,0.080087662,0.170628309,0,0,0,0.101542234,56,OPTIMAL,56,0.085510254,1
0,5,7,9,7,TRUE,TRUE,1,0.080520153,OPTIMAL,2,0,63,0.313528538,0.394048691,0,0,0,0.100519896,63,OPTIMAL,63,0.139506817,1
