file,n,m,cap_factor,corr,replication,find_status,find_found,find_time,find_cuts,find_br_calls,find_first_pne_time,brd_found_pne,brd_time,brd_alpha,opt_status,opt_time,opt_cuts,opt_mip_gap,best_pne_welfare,so_status,so_time,so_welfare,pos
2-15-2-strongcorr-7.txt,2,15,0.2,strongly_correlated,7,FEASIBLE,True,0.03253817558288574,15,18,0.03253817558288574,True,0.006515026092529297,1.0,OPTIMAL,0.03676247596740723,3,0.0,409.0,OPTIMAL,0.005076169967651367,409.0,1.0
2-15-2-strongcorr-8.txt,2,15,0.2,strongly_correlated,8,FEASIBLE,True,0.024544239044189453,11,14,0.024544239044189453,True,0.006517171859741211,1.0,OPTIMAL,0.03206372261047363,0,0.0,393.0,OPTIMAL,0.009514093399047852,393.0,1.0
2-15-2-strongcorr-9.txt,2,15,0.2,strongly_correlated,9,FEASIBLE,True,0.03506207466125488,16,20,0.03506207466125488,True,0.006514310836791992,1.0,OPTIMAL,0.04473280906677246,4,0.0,420.0,OPTIMAL,0.012309551239013672,420.0,1.0
2-15-2-uncorr-0.txt,2,15,0.2,uncorrelated,0,FEASIBLE,True,0.025211811065673828,11,14,0.025211811065673828,True,0.0069997310638427734,1.0,OPTIMAL,0.019515037536621094,1,0.0,664.0,OPTIMAL,0.004508256912231445,664.0,1.0
2-15-2-uncorr-1.txt,2,15,0.2,uncorrelated,1,FEASIBLE,True,0.022554636001586914,10,12,0.022554636001586914,True,0.0069980621337890625,1.0,OPTIMAL,0.012997150421142578,0,0.0,623.0,OPTIMAL,0.003515481948852539,623.0,1.0
2-15-2-uncorr-2.txt,2,15,0.2,uncorrelated,2,FEASIBLE,True,0.02936244010925293,12,16,0.02936244010925293,True,0.006000518798828125,1.0,OPTIMAL,0.021518230438232422,1,0.0,679.0,OPTIMAL,0.005518198013305664,679.0,1.0
2-15-2-uncorr-3.txt,2,15,0.2,uncorrelated,3,FEASIBLE,True,0.02103281021118164,10,12,0.02103281021118164,True,0.00700068473815918,1.0,OPTIMAL,0.012512445449829102,0,0.0,640.0,OPTIMAL,0.0035109519958496094,640.0,1.0
2-15-2-uncorr-4.txt,2,15,0.2,uncorrelated,4,FEASIBLE,True,0.021548032760620117,10,12,0.021548032760620117,True,0.0070018768310546875,1.0,OPTIMAL,0.012000799179077148,0,0.0,695.0,OPTIMAL,0.00299835205078125,695.0,1.0
2-15-2-uncorr-5.txt,2,15,0.2,uncorrelated,5,FEASIBLE,True,0.021627426147460938,10,12,0.021627426147460938,True,0.006520509719848633,1.0,OPTIMAL,0.012544393539428711,0,0.0,716.0,OPTIMAL,0.0029942989349365234,716.0,1.0
2-15-2-uncorr-6.txt,2,15,0.2,uncorrelated,6,FEASIBLE,True,0.024845600128173828,11,14,0.024845600128173828,True,0.005999565124511719,1.0,OPTIMAL,0.016512393951416016,0,0.0,560.0,OPTIMAL,0.005515575408935547,560.0,1.0
2-15-2-uncorr-7.txt,2,15,0.2,uncorrelated,7,FEASIBLE,True,0.02554154396057129,11,14,0.02554154396057129,True,0.0065152645111083984,1.0,OPTIMAL,0.02003312110900879,1,0.0,792.0,OPTIMAL,0.003179311752319336,792.0,1.0
2-15-2-uncorr-8.txt,2,15,0.2,uncorrelated,8,FEASIBLE,True,0.026865243911743164,11,14,0.026865243911743164,True,0.005514621734619141,1.0,OPTIMAL,0.011031866073608398,0,0.0,597.0,OPTIMAL,0.0019998550415039062,597.0,1.0
