seed,n,m,w,u,regular,brd_found_pne,brd_alpha,brd_time,zr_status,zr_gurobi_status,zr_mip_gap,zr_obj_bound,zr_runtime,zr_time,zr_eis_added_total,zr_eis_added_symmetric,zr_eis_added_core,zr_first_pne_time,best_pne_cost,so_status,so_cost,so_time,pos
0,4,3,8,11,True,True,1.0,0.01300168,OPTIMAL,2,0.0,24.0,0.039008379,0.052010059,0,0,0,0.029000759,24.0,OPTIMAL,24.0,0.059288025,1.0
0,4,3,8,12,True,True,1.0,0.053001165,OPTIMAL,2,0.0,24.0,0.055531979,0.108533144,0,0,0,0.067011118,24.0,OPTIMAL,24.0,0.051531792,1.0
0,4,3,8,13,True,True,1.0,0.017004013,OPTIMAL,2,0.0,24.0,0.043012381,0.060016394,0,0,0,0.027004242,24.0,OPTIMAL,24.0,0.06619668,1.0
0,4,3,8,14,True,True,1.0,0.026515007,OPTIMAL,2,0.0,24.0,0.07247901,0.098994017,0,0,0,0.040955067,24.0,OPTIMAL,24.0,0.126511574,1.0
0,4,3,9,12,True,True,1.0,0.00802207,OPTIMAL,2,0.0,27.0,0.055202246,0.063224316,0,0,0,0.024223804,27.0,OPTIMAL,27.0,0.020379543,1.0
0,4,3,9,13,True,True,1.0,0.027999878,OPTIMAL,2,0.0,27.0,0.096759796,0.124759674,0,0,0,0.049011707,27.0,OPTIMAL,27.0,0.110165358,1.0
0,4,3,9,14,True,True,1.0,0.028998137,OPTIMAL,2,0.0,27.0,0.065522909,0.094521046,0,0,0,0.041997194,27.0,OPTIMAL,27.0,0.172551155,1.0
0,4,3,9,15,True,True,1.0,0.018997908,OPTIMAL,2,0.0,27.0,0.088672638,0.107670546,0,0,0,0.033999205,27.0,OPTIMAL,27.0,0.089384556,1.0
0,4,3,10,14,True,True,1.0,0.034528732,OPTIMAL,2,0.0,30.0,0.07753253,0.112061262,0,0,0,0.046529055,30.0,OPTIMAL,30.0,0.069687366,1.0
0,4,3,10,15,True,True,1.0,0.042301178,OPTIMAL,2,0.0,30.0,0.071929693,0.114230871,0,0,0,0.052330732,30.0,OPTIMAL,30.0,0.063514709,1.0
0,4,3,10,16,True,True,1.0,0.017998934,OPTIMAL,2,0.0,30.0,0.0820086,0.100007534,0,0,0,0.028992653,30.0,OPTIMAL,30.0,0.079704285,1.0
0,4,3,10,17,True,True,1.0,0.043518305,OPTIMAL,2,0.0,30.0,0.087645531,0.131163836,0,0,0,0.060631514,30.0,OPTIMAL,30.0,0.063315153,1.0
0,4,3,11,15,True,True,1.0,0.029999971,OPTIMAL,2,0.0,33.0,0.099686861,0.129686832,0,0,0,0.03750968,33.0,OPTIMAL,33.0,0.081014633,1.0
0,4,3,11,16,True,True,1.0,0.042000055,OPTIMAL,2,0.0,33.0,0.084530354,0.126530409,0,0,0,0.051995993,33.0,OPTIMAL,33.0,0.071519613,1.0
0,4,3,11,17,True,True,1.0,0.049511671,OPTIMAL,2,0.0,33.0,0.077000618,0.126512289,0,0,0,0.060511827,33.0,OPTIMAL,33.0,0.076048374,1.0
0,4,3,11,18,True,True,1.0,0.022519112,OPTIMAL,2,0.0,33.0,0.111438513,0.133957624,0,0,0,0.034430265,33.0,OPTIMAL,33.0,0.078684568,1.0
0,4,3,12,16,True,True,1.0,0.007997751,OPTIMAL,2,0.0,36.0,0.072998762,0.080996513,0,0,0,0.014996529,36.0,OPTIMAL,36.0,0.031922579,1.0
0,4,3,12,17,True,True,1.0,0.031921148,OPTIMAL,2,0.0,36.0,0.094976425,0.126897573,0,0,0,0.047922611,36.0,OPTIMAL,36.0,0.093512535,1.0
